id,median_house_value
5158,43740.55441201432
5159,205473.6613994292
5160,232274.52991032787
5161,130254.47702579945
5162,139970.36761898687
5163,411033.41113829985
5164,279999.5253824503
5165,89090.95148217166
5166,233938.98306199117
5167,248127.49376927223
5168,187462.16287341807
5169,219988.49023590144
5170,88674.8901683581
5171,217153.1194205745
5172,204782.2220361717
5173,192622.40976597322
5174,335076.2054819432
5175,158778.06988251954
5176,280233.50669282256
5177,340123.8455247488
5178,123860.1446102336
5179,118577.04289423302
5180,232261.9677992179
5181,268582.14197036857
5182,251194.30554738222
5183,310879.5124018467
5184,191817.8384436746
5185,311961.1246890002
5186,95406.98550870037
5187,116339.35481865611
5188,258206.1302045551
5189,175687.20182170253
5190,253851.18069391837
5191,184752.59095516754
5192,319302.0192935816
5193,351759.4300718978
5194,223320.02417027391
5195,97936.49474811647
5196,216687.58152858913
5197,239359.75610347372
5198,44190.81154423347
5199,203431.02828155924
5200,197601.52947731735
5201,110509.2195859761
5202,127097.6908497652
5203,208272.67009983677
5204,245421.94905407773
5205,119812.59963492677
5206,177769.2220283663
5207,417299.2392226383
5208,105056.3739878498
5209,91420.35525321914
5210,170637.87710740184
5211,310994.1449617208
5212,241740.1684964965
5213,251977.24999175873
5214,373930.70334820123
5215,117487.23513192032
5216,124061.62197195459
5217,380593.660880744
5218,242117.21802380774
5219,189281.13559601922
5220,240343.29067940963
5221,203876.07094915258
5222,227279.02604046185
5223,185762.74616841832
5224,181601.5033779242
5225,143110.55349516822
5226,58173.661484353244
5227,320001.1913383794
5228,179269.44362645084
5229,288672.27242414
5230,338434.8650122415
5231,260718.75112996437
5232,186530.33200852526
5233,100777.67155865394
5234,43736.493349496275
5235,37349.00664236862
5236,217036.76370677678
5237,45717.027280898765
5238,311965.0078587122
5239,89379.77778154239
5240,179970.18824031483
5241,203144.62300048443
5242,245347.34827271337
5243,127011.51352845458
5244,170701.42433559336
5245,152472.78468080703
5246,158031.26744129835
5247,280998.34023852134
5248,224193.85755566787
5249,247820.84642030206
5250,98565.4652851997
5251,128028.4552995204
5252,113835.31483022077
5253,182084.46698926995
5254,172514.09766980028
5255,363126.5723478929
5256,169926.86464268714
5257,154783.4766582423
5258,89420.49792671204
5259,178216.42236412875
5260,203977.3690899266
5261,210292.32248364808
5262,263592.88067249535
5263,287862.31163174286
5264,369719.5565499193
5265,157671.32619014848
5266,220309.69010770041
5267,199861.54080319311
5268,171405.12327330885
5269,203678.3101967983
5270,43953.16854211129
5271,90483.65615069913
5272,81244.94942243118
5273,283053.6561173294
5274,106794.96977471374
5275,54809.23925299849
5276,308163.5586631559
5277,104115.83114505373
5278,451865.8769606352
5279,191431.6050255685
5280,260400.35611422826
5281,138033.39213691093
5282,126357.74152210122
5283,98530.34302319027
5284,260327.0909876516
5285,139002.4916641428
5286,235993.93408850208
5287,137332.4375319383
5288,381941.77611991996
5289,335259.2674900526
5290,172051.96710331552
5291,197815.86978647858
5292,247612.2327574673
5293,258259.74403633503
5294,38489.905802863184
5295,62277.03389364388
5296,165290.1973584611
5297,75193.88809098955
5298,216205.7194043696
5299,253461.8234008262
5300,249934.443679512
5301,165867.38681122987
5302,116150.14580819337
5303,252199.33467490133
5304,133960.18536456116
5305,251113.22641456546
5306,138597.74165205145
5307,207526.47115793452
5308,234352.2406888944
5309,149415.28026754176
5310,309937.54540125607
5311,171672.8341552252
5312,95771.92186188046
5313,375162.3215690707
5314,14749.273647126276
5315,191412.62633230677
5316,184193.66842304124
5317,306556.8562974739
5318,63687.36861229129
5319,299060.36603838066
5320,271114.8304518396
5321,163570.68442349555
5322,120090.6730264374
5323,161644.232150489
5324,659487.1420172374
5325,270145.32945054583
5326,98670.59986403119
5327,234095.0426122886
5328,200285.09803049266
5329,270319.5982851614
5330,238083.9277623645
5331,124419.33140167547
5332,148658.8426611144
5333,124832.4366689343
5334,140177.08806884196
5335,211658.87596756313
5336,129800.4082312868
5337,225057.4193512611
5338,213211.51350054424
5339,103329.7849142733
5340,141804.25383007387
5341,216306.30951489974
5342,158141.54856560472
5343,132485.26556137297
5344,220759.72178611998
5345,78023.50930024823
5346,289497.99164921883
5347,71840.40629659593
5348,69451.84354281658
5349,280194.78964969655
5350,105878.70297520468
5351,110646.52046727575
5352,265828.95539580286
5353,325158.06431245664
5354,138475.44379531685
5355,95960.75693524256
5356,102761.51095773838
5357,164321.6377119231
5358,132745.37594247982
5359,327617.5815187949
5360,180841.66975020152
5361,371076.33835631283
5362,119145.43106713146
5363,69247.01841830323
5364,138535.40287330328
5365,208447.57638145238
5366,65992.60943935812
5367,402226.3642761498
5368,100534.80691716075
5369,157374.27655133884
5370,134854.22353374353
5371,133671.41359277163
5372,157022.91898065433
5373,125271.05531482119
5374,202520.8569371947
5375,293244.33654000284
5376,262841.07951770304
5377,58239.93854559306
5378,268789.62937654974
5379,155442.39451077953
5380,177233.82966155838
5381,218108.01714346604
5382,319051.6535347421
5383,249418.35810112255
5384,237194.37539803237
5385,183671.00016225362
5386,265873.4875298585
5387,231101.92380192596
5388,273440.8348050839
5389,189073.3487700806
5390,164449.9350574077
5391,289510.89375888556
5392,200041.6388221234
5393,98309.25724203978
5394,69861.74032623367
5395,270629.49356236216
5396,254853.13399407268
5397,230043.36907568527
5398,206810.5707913963
5399,192722.17489648424
5400,175553.34341657627
5401,133755.98138991697
5402,264791.94677181635
5403,102290.18476433726
5404,143799.9759186604
5405,334780.7279331847
5406,100380.94354608981
5407,182095.43522357848
5408,177708.48152533267
5409,327402.7348615574
5410,257586.45198194264
5411,284543.7228029538
5412,227519.5526384241
5413,119870.21851875773
5414,163994.29599435674
5415,213027.64843264036
5416,117330.84520508908
5417,159924.92810719833
5418,130768.8083208343
5419,68120.54306467436
5420,317204.1037625
5421,369270.0285886391
5422,276382.915767611
5423,131554.8790786229
5424,270535.10668869875
5425,142033.26555613754
5426,146162.84850365762
5427,237561.11458429508
5428,60250.52319057379
5429,154429.3602475915
5430,263527.9630852607
5431,217942.17916117702
5432,85624.09827107796
5433,133339.84720414504
5434,112741.29702972388
5435,578618.896906327
5436,162245.65626773844
5437,209875.37927130517
5438,269201.4101387183
5439,193063.1239596065
5440,63133.13028669823
5441,87082.27203376079
5442,231288.67356490344
5443,270990.6158363018
5444,191649.94477409637
5445,190991.0740036224
5446,139895.36804838572
5447,102012.02862358885
5448,207672.66581353266
5449,125582.85205780808
5450,205455.99581458606
5451,290967.2528147963
5452,236846.18350609578
5453,98744.25020873919
5454,273825.4353727107
5455,358004.5821270314
5456,163218.3461207687
5457,198784.9102562596
5458,173959.83704183204
5459,223846.70221413253
5460,272389.5125072263
5461,100292.86580287386
5462,177630.5954348296
5463,356924.7747113216
5464,38509.24346735934
5465,140894.83599189436
5466,69384.66527067032
5467,150705.4117224142
5468,151944.3065624931
5469,152004.01182369888
5470,171350.36802599253
5471,227658.33703207038
5472,220930.70436226856
5473,250537.39421026502
5474,200225.8189724544
5475,377475.152423969
5476,136376.95111177955
5477,234760.23970755748
5478,329167.8084126576
5479,88622.84020418767
5480,163477.80341028422
5481,325856.8667297433
5482,317612.3035264923
5483,59566.4205238251
5484,286079.3365374836
5485,253175.08532435773
5486,85413.0802603378
5487,169926.55775336828
5488,63758.25733868312
5489,231306.3728636098
5490,83529.5971027487
5491,132834.08703867765
5492,285123.27483490296
5493,176584.20138325077
5494,193057.75091974018
5495,96425.00084025599
5496,190743.12864424847
5497,325323.00315031223
5498,250348.30053970078
5499,209446.11348819686
5500,98220.10508738505
5501,276196.9377690954
5502,274333.41709981393
5503,213913.28530900972
5504,181259.28460768377
5505,193676.36833877442
5506,225155.5502706659
5507,295414.3508975785
5508,242150.37953069527
5509,155316.39841606747
5510,177504.9494491266
5511,102888.11000346905
5512,256577.95265958365
5513,278312.70858621644
5514,137346.99005743768
5515,276001.3740194277
5516,230439.94311066112
5517,226272.42286268203
5518,241432.26275727665
5519,67299.24709501397
5520,234804.9408154916
5521,266141.858005045
5522,213302.53968079388
5523,150257.89193805354
5524,230154.0564102577
5525,24118.538849617355
5526,300316.2493629386
5527,75544.9590226505
5528,397960.22333470406
5529,162644.38552106963
5530,289609.3938889727
5531,276995.8452131301
5532,223407.56871603802
5533,105700.28002782399
5534,282278.43402970163
5535,259897.67955498397
5536,185700.2609893498
5537,180011.93685009377
5538,190470.32912730332
5539,155921.4105584724
5540,217869.7241663444
5541,176699.92485372396
5542,235749.37233242346
5543,237272.39720514417
5544,260471.85719012376
5545,177848.52069394756
5546,145933.0822529737
5547,296161.53777425876
5548,94976.34990600497
5549,454425.462294301
5550,175446.92488371208
5551,201831.30072619533
5552,132200.1976018534
5553,278416.53084344184
5554,181044.5378419757
5555,178998.1981112333
5556,260441.72627773555
5557,171470.1132405894
5558,314142.85232808674
5559,262317.4823859283
5560,235715.49476818042
5561,309792.49014186114
5562,226818.77393306745
5563,264747.6453180965
5564,283177.76856861264
5565,276621.1248261202
5566,302083.2174531012
5567,310337.19244158315
5568,217211.55463349074
5569,234637.89683667663
5570,298464.2773781107
5571,138445.49195424793
5572,103427.65169041278
5573,142709.51067662053
5574,174989.0511481925
5575,70335.0055660503
5576,202342.83011117624
5577,226650.04679007968
5578,88923.7659018687
5579,86129.37924956903
5580,224321.70487935795
5581,221480.7923481823
5582,164146.7061872445
5583,123517.2399502648
5584,292276.75309690693
5585,261388.19479959225
5586,219444.65346417576
5587,94120.86159531772
5588,226456.42107448075
5589,191346.48278114013
5590,119481.89994926518
5591,313787.0032104291
5592,149511.2320883423
5593,294334.0912518939
5594,158402.09824266657
5595,298659.3856102736
5596,465525.8763882681
5597,279095.25999450404
5598,252387.45129063167
5599,60678.52549802372
5600,326864.4769094684
5601,205881.86327591445
5602,278804.5968533829
5603,275247.0198307191
5604,176673.88987469627
5605,112381.40894431341
5606,185371.18550984282
5607,90708.90443665907
5608,110150.16906731715
5609,327839.9568374003
5610,126278.66443779226
5611,149364.4629324749
5612,261238.89772024564
5613,256621.386106282
5614,242334.34510505712
5615,124933.99431114784
5616,128755.07517931703
5617,302679.9298041654
5618,187776.19536777865
5619,64931.92618618766
5620,128737.39482072368
5621,245528.96571612358
5622,99492.2417314495
5623,276683.49571493873
5624,126341.42229935154
5625,410982.1818785379
5626,194700.05558889825
5627,350644.13346521
5628,253001.78301214753
5629,161152.8655785527
5630,507251.853612544
5631,284793.17751405295
5632,122442.01645325543
5633,204830.9849535972
5634,506598.6335143703
5635,383564.20681805117
5636,264084.2296380303
5637,104414.86410116125
5638,279888.7130949525
5639,162655.2423846568
5640,141028.24246184295
5641,223759.3993552816
5642,216147.5020546778
5643,407162.4574209885
5644,155070.9518773905
5645,436203.94566374505
5646,194837.14041866036
5647,289878.61875875527
5648,163737.5089242193
5649,264102.883096179
5650,97843.0102269128
5651,62883.67960216431
5652,153078.12089250702
5653,237766.90571402106
5654,170675.9950681599
5655,169437.1154920105
5656,81940.79230566183
5657,308394.4663862684
5658,181012.60819931142
5659,146247.62129672803
5660,101818.31432553707
5661,239898.17946618889
5662,267284.5966936196
5663,59921.22607030906
5664,247000.6301809973
5665,157749.4164561727
5666,201198.5058104354
5667,293970.5641457867
5668,188240.94872005703
5669,330109.53798717214
5670,188616.84252677346
5671,303502.54334117053
5672,220282.14445868228
5673,206242.26402081922
5674,23734.795399084687
5675,137749.4413077645
5676,157614.04856060585
5677,264077.0909260046
5678,224629.76404541358
5679,161180.25898831896
5680,75856.2187709501
5681,112159.29377211537
5682,96916.92204581806
5683,128036.37388685998
5684,254596.4907205077
5685,290487.5638023978
5686,213571.90590685466
5687,254300.5403612638
5688,154228.1309110918
5689,31483.815055373125
5690,183975.54250220116
5691,133916.4934153515
5692,103416.80871360842
5693,117392.35863692919
5694,276688.56528089195
5695,296112.3680691174
5696,156493.85837734398
5697,54245.7817490804
5698,225519.36052475404
5699,263636.6670528925
5700,135889.44799501682
5701,277390.7998149586
5702,291721.7028415981
5703,97872.56008822238
5704,271094.53066144837
5705,54265.10298792878
5706,64873.25769470865
5707,276156.94399474
5708,376046.03327882336
5709,164541.02511319006
5710,143337.1936107953
5711,264816.55828683637
5712,252975.66740585072
5713,271926.17871083925
5714,140845.83072866453
5715,258283.21513130935
5716,207288.55211264873
5717,273717.586888541
5718,133721.64228893677
5719,260544.7769073802
5720,275507.5743912258
5721,244625.43627681537
5722,151400.91562601877
5723,244065.97102453792
5724,296551.09449328715
5725,221813.9136750251
5726,198101.40077420557
5727,147189.11576603027
5728,241281.6196629228
5729,143160.43318807473
5730,76811.1683564852
5731,105032.78532898054
5732,266217.3160451851
5733,266075.93596419925
5734,48979.56238421239
5735,123763.81855720282
5736,197474.23971351562
5737,144072.918324152
5738,202459.83503434714
5739,316432.4258014071
5740,251711.0719195623
5741,120701.43152511725
5742,154241.315731348
5743,108497.79332270008
5744,276243.37286644476
5745,654053.7708001235
5746,248550.37235296099
5747,156909.9993184465
5748,213263.7870811466
5749,264688.7439954141
5750,499410.0038063787
5751,84991.64599015564
5752,319801.1964370189
5753,282008.23622614983
5754,151052.69837081898
5755,399912.0192313045
5756,252004.99213056779
5757,103281.9842214277
5758,234763.9346575397
5759,253874.62777139852
5760,161145.1238430827
5761,282217.0966670015
5762,228382.32515672687
5763,310667.220575084
5764,324679.42488622805
5765,366263.60001467075
5766,135865.20902872458
5767,81466.014165611
5768,249796.4116230663
5769,135959.64696469484
5770,118316.43923044344
5771,92272.31020423723
5772,185611.9672264373
5773,96927.79883454787
5774,267398.8278128598
5775,131746.02093668934
5776,235357.32486398565
5777,125656.98910459923
5778,90466.6093274164
5779,219523.54103151057
5780,276361.2446634937
5781,86692.14707812015
5782,154666.56524071284
5783,130299.86804548744
5784,216127.37437560735
5785,123858.52332439134
5786,175922.03809668683
5787,155184.01463296264
5788,105839.18767141225
5789,216474.94296741625
5790,207719.23456207244
5791,112370.86945397686
5792,253304.77142779622
5793,277847.04963470856
5794,220948.6035456895
5795,77514.9420158132
5796,224284.29818730056
5797,85901.81098321686
5798,287308.44292149926
5799,254980.5047387546
5800,362274.89765484584
5801,119444.61613189848
5802,239181.54405881185
5803,221189.14987250604
5804,152687.03629159275
5805,274123.05791437766
5806,198360.8847358036
5807,241335.26336093713
5808,271783.90453207353
5809,194400.13731164671
5810,271763.53263535723
5811,164459.65814247122
5812,125413.2880713148
5813,314992.8252091622
5814,28672.754012453835
5815,250151.9093317599
5816,349953.60887096776
5817,170299.56785854697
5818,170712.19230603846
5819,248162.1178990691
5820,256563.36032125726
5821,337813.1406719042
5822,103121.1528864433
5823,83313.89790805755
5824,202994.07208726928
5825,227536.56176190637
5826,211121.35035891877
5827,236596.42941945605
5828,235138.49935238343
5829,44814.966261281166
5830,76877.26926206239
5831,263118.0576446871
5832,323906.87281897385
5833,247064.20869727153
5834,296192.15582194366
5835,326829.7896146267
5836,75813.20963047771
5837,144144.59817839926
5838,258955.704195173
5839,200816.17221513204
5840,278360.0169283175
5841,283478.10057236766
5842,481099.36358586326
5843,125163.88114384422
5844,210153.88937331596
5845,265464.84615538595
5846,280108.9689256912
5847,177636.77898816206
5848,59313.24476599321
5849,155179.53725451557
5850,229443.30215858808
5851,244198.10642482433
5852,300911.6002016454
5853,83605.23458721722
5854,128513.02467230568
5855,194647.70237636007
5856,230633.23115991475
5857,179007.89559509326
5858,381540.91809958033
5859,140500.2803754434
5860,314228.03587164544
5861,186188.73869418027
5862,294967.3423907091
5863,188424.5895055225
5864,284492.93941622507
5865,274946.4344644267
5866,237806.2726624189
5867,18561.176920155995
5868,168131.37313457485
5869,329315.64857587684
5870,261965.11842011428
5871,222574.59906150866
5872,225726.8671597736
5873,352825.71113399277
5874,114823.457333792
5875,200405.88327186555
5876,135452.57342100237
5877,227300.48182097077
5878,253634.3309518965
5879,90782.84515190357
5880,159509.25999792852
5881,233482.02382129524
5882,82438.7634938634
5883,85444.85917545995
5884,389566.0419603456
5885,163210.55602100492
5886,230912.46830438077
5887,161961.93836918473
5888,202982.03327214438
5889,200842.59077120712
5890,222559.01153659215
5891,143436.34608831303
5892,139414.74700034363
5893,158527.72271035844
5894,45936.72734446032
5895,174490.45631184522
5896,322983.1121215387
5897,94223.0277999388
5898,220696.60987643013
5899,223651.6440932015
5900,214570.51597296633
5901,90523.03139030468
5902,188126.13340111356
5903,106173.02593130618
5904,240191.59585578367
5905,172848.54278978286
5906,123179.59482422797
5907,128171.7648520791
5908,232401.88012198545
5909,106238.9675064818
5910,169666.66163004935
5911,210072.29566559847
5912,297688.10872126184
5913,159432.02492678305
5914,165755.99207204767
5915,382464.6302682082
5916,249231.61029577674
5917,249530.5627474999
5918,291336.42487833556
5919,166284.43104993924
5920,303864.07977051707
5921,337647.1522542476
5922,201161.80029327841
5923,150228.515236055
5924,115512.23264110368
5925,162332.61660004128
5926,265815.589474021
5927,268180.3715728768
5928,324394.65829055104
5929,33287.06386746047
5930,289628.6142467824
5931,180952.90590034006
5932,226812.06404566718
5933,244905.32703688182
5934,162004.75635731407
5935,55004.11090597231
5936,77854.23068025336
5937,245587.1581398924
5938,343168.0891908719
5939,141230.25881743152
5940,149045.08934329497
5941,159206.9607739742
5942,236347.39946052153
5943,214441.35621291678
5944,273276.90199492313
5945,280652.83191533806
5946,289175.0456395503
5947,163650.76040990744
5948,192291.4501519641
5949,160564.17404048424
5950,201698.89372072183
5951,193062.8358493261
5952,281149.9342618282
5953,98210.70976997772
5954,292697.71519634733
5955,281108.1825966248
5956,129522.35703084012
5957,104173.0390264527
5958,242215.43815535307
5959,147224.07308838842
5960,240980.72619570745
5961,136480.06187577732
5962,165166.51824796945
5963,236680.7422574102
5964,75490.71793285245
5965,125376.60828164965
5966,242285.19191050576
5967,251338.01517221518
5968,290317.557406134
5969,271718.5657841526
5970,125310.21204073727
5971,148613.01524322527
5972,174415.0375786773
5973,293560.67994909314
5974,248048.05832604272
5975,308672.9832080249
5976,352785.3829049668
5977,285084.2868035538
5978,37607.478688478936
5979,233060.70142964274
5980,263830.4986885516
5981,162314.00659453217
5982,268448.1854783781
5983,185645.0436170888
5984,271201.4762522299
5985,340019.7657729774
5986,316877.82747366745
5987,147629.26368849073
5988,305579.6766277258
5989,90899.82411100063
5990,265376.60676787
5991,174543.4129847414
5992,100168.27220733184
5993,92793.4768595649
5994,299779.7698690677
5995,319209.8498375695
5996,191088.22824815707
5997,192077.83590374188
5998,286215.56666320097
5999,387995.7839553491
6000,207715.53417113563
6001,150657.67518636398
6002,379286.14416445745
6003,356786.0940320729
6004,234950.9042778951
6005,144774.8167470498
6006,166414.55990156299
6007,363590.9866671837
6008,183727.40507436823
6009,256409.39896873198
6010,176372.88052940834
6011,274153.87397871446
6012,296308.10965700867
6013,243615.55810466036
6014,252846.01654317742
6015,263861.5037501091
6016,213865.80313473148
6017,251987.17977184663
6018,72616.830184842
6019,44436.047941443045
6020,407393.086345918
6021,211126.7568218438
6022,300888.37781298533
6023,230962.68947459012
6024,256978.4562105923
6025,35170.81614952022
6026,190603.3345930404
6027,274661.0851046108
6028,253312.6605168702
6029,177875.37852332275
6030,390101.4079593322
6031,240541.3557604025
6032,189946.23164731357
6033,135175.67853023252
6034,231608.7488955157
6035,668922.2335421536
6036,151522.46646020142
6037,193577.39364927728
6038,359178.01355169946
6039,267902.17359587224
6040,248833.1242409395
6041,138929.47342579765
6042,205486.05489772325
6043,45208.618939946406
6044,43407.763476220425
6045,257074.51729827048
6046,301885.2655219566
6047,191073.3371751043
6048,221003.38847044762
6049,109583.6590605569
6050,253684.31809140882
6051,295198.17543900013
6052,144158.16525597544
6053,141720.84891823912
6054,243107.7136135362
6055,90575.84899542248
6056,225391.77566529159
6057,202958.700638772
6058,167982.52849340998
6059,225462.20267929463
6060,229515.9544483046
6061,175090.77130616736
6062,200148.1480116006
6063,59499.56945625879
6064,229727.25240468327
6065,133064.88700800203
6066,201475.44318825146
6067,148124.7932338221
6068,287132.44634264335
6069,275736.0173405926
6070,131551.06542490004
6071,312788.0822239574
6072,179434.8423781409
6073,302895.16386974277
6074,228293.98901878577
6075,241883.90690888558
6076,200227.42311451118
6077,102496.74568817997
6078,192790.67214176897
6079,182026.1706216419
6080,278900.17419739114
6081,204245.26253898628
6082,357418.2321631098
6083,155117.41484367521
6084,159605.2506505181
6085,154214.03438869398
6086,187119.5004595914
6087,188801.6670870483
6088,123556.641941268
6089,213172.73620963236
6090,244227.86801916687
6091,200144.2418848509
6092,257202.21881592833
6093,49608.44545163633
6094,289369.84244963806
6095,73667.00612752
6096,195069.9796406785
6097,149236.50659006834
6098,362511.3003033339
6099,233835.93341436703
6100,48305.475590679795
6101,205331.4944936619
6102,180786.61631608382
6103,210665.48158255033
6104,171611.62012616033
6105,70298.16308651958
6106,52015.58389022015
6107,373670.6129910061
6108,317390.2200395847
6109,262435.7902765153
6110,289950.4502484049
6111,302079.80625324184
6112,394614.85772926966
6113,119136.69333556434
6114,265407.7358540762
6115,264596.66243548365
6116,241550.19469044404
6117,155047.94958015438
6118,237555.68834668724
6119,167627.304115457
6120,207802.11438095802
6121,536392.0374483913
6122,223695.3294867291
6123,287066.52102733543
6124,220158.33681507828
6125,128198.61675008945
6126,225750.56927090557
6127,316116.3656978463
6128,213662.4987298185
6129,140198.0060396185
6130,98847.77415326424
6131,125414.19565071352
6132,148585.00362408394
6133,294639.79859051853
6134,145139.95609863522
6135,110985.5362339085
6136,282469.7538416963
6137,368926.40280144196
6138,278330.6896726778
6139,233334.00449240254
6140,176095.5343619194
6141,206194.5881514987
6142,59741.200046538375
6143,94935.05986403348
6144,178048.2065052963
6145,138852.52341752965
6146,253706.8182018781
6147,175840.6154211699
6148,311260.3259075084
6149,394896.33045891253
6150,227617.98873115424
6151,38946.23384294938
6152,54401.3997132997
6153,212600.76801524917
6154,224474.3559376588
6155,168244.32486262592
6156,308359.349086212
6157,117220.73255022755
6158,280242.11746564927
6159,146310.26245977543
6160,61281.25176279899
6161,329790.15719409613
6162,113960.3795072739
6163,121215.00724362303
6164,211460.33791337814
6165,163538.12111416738
6166,235031.53073944198
6167,245631.27280244604
6168,322838.4224120267
6169,200697.44005621318
6170,216021.52569236653
6171,49053.499124412425
6172,144019.16152731702
6173,321232.064136066
6174,230928.82923379773
6175,165884.95390298637
6176,68257.5831303806
6177,402140.45304610394
6178,330544.0229059723
6179,302275.332921376
6180,131216.99570795987
6181,360455.9303850117
6182,105915.92470913986
6183,242869.0629609828
6184,176323.3604289228
6185,281529.06731926044
6186,236017.2151852809
6187,137077.98156782938
6188,141401.35214535706
6189,200055.095204351
6190,221543.33042550366
6191,99348.68000927102
6192,215345.03261238243
6193,86565.40188751882
6194,142759.0285773971
6195,261552.89549535373
6196,109681.87680450873
6197,313903.87658311427
6198,278281.1205570637
6199,210838.3103623204
6200,211605.45759258047
6201,368798.10775905894
6202,170134.53870508028
6203,51839.27736427123
6204,227620.30408282252
6205,59142.41558715701
6206,114195.66579486663
6207,267723.6413383833
6208,116314.9921598155
6209,121789.1412285245
6210,94983.73657533852
6211,238203.53630180797
6212,229532.56162491068
6213,285012.16070681997
6214,155473.98772762483
6215,109928.04766761418
6216,221943.42265508277
6217,139110.79683826026
6218,298340.8455937924
6219,201072.738328218
6220,280936.5647629481
6221,23353.85940817371
6222,161678.64263504418
6223,219783.9452828518
6224,170738.98756463174
6225,238098.35001050355
6226,164221.2825178327
6227,323926.45351952175
6228,257121.0111429803
6229,304818.96160310134
6230,97282.7475675838
6231,89450.2777858302
6232,199669.1777219819
6233,106953.88945459342
6234,329382.05564140575
6235,113523.22853445774
6236,196882.93764393823
6237,416418.133245592
6238,243637.5955872489
6239,365184.65005956823
6240,202082.50395734468
6241,232167.16764956294
6242,208021.50191845233
6243,357148.4477500301
6244,168834.47857126128
6245,264803.4728784645
6246,236451.80862922268
6247,207332.12365023885
6248,285966.3364901771
6249,226702.39201619662
6250,171112.84862258844
6251,271541.6139555089
6252,197786.5856512566
6253,196764.87807963416
6254,123429.44736722391
6255,247478.6154114469
6256,213721.68662804458
6257,275247.4088965887
6258,203024.32933552237
6259,209452.33161707176
6260,236045.67647081707
6261,43099.15700547071
6262,277000.2037462909
6263,204420.77901412826
6264,257150.75250906404
6265,212480.09184116032
6266,69527.68415800063
6267,298310.24464473175
6268,408971.44034854183
6269,215328.649840096
6270,161445.29838660406
6271,276582.2925447454
6272,189490.57028623298
6273,233904.96684009163
6274,161891.75058790483
6275,240662.40115885902
6276,216269.455242801
6277,148991.8269886952
6278,141266.69759194553
6279,316033.3987821187
6280,384723.2421950265
6281,217410.29559364496
6282,126231.35076035094
6283,172004.10840326129
6284,182805.42778055277
6285,481051.2824937287
6286,187040.40260492172
6287,59890.823000272736
6288,114004.29448444117
6289,221217.302601235
6290,124894.88588625798
6291,206828.6617796463
6292,164754.23051655805
6293,196349.1864397796
6294,452618.98948082794
6295,204030.61800186243
6296,290817.3141456144
6297,116149.00035675475
6298,436498.57600371214
6299,94189.73696086882
6300,135975.53327677585
6301,109726.50662513915
6302,130605.76620292105
6303,206174.22987653967
6304,257346.12362049706
6305,137446.8647930976
6306,253268.81346975453
6307,221616.16202030424
6308,346988.8476515189
6309,78443.30981823895
6310,229416.0598047427
6311,190378.25832720008
6312,98120.53543214966
6313,132530.15463956352
6314,127150.38957260037
6315,162165.75030228077
6316,92122.89633976016
6317,146542.58096617507
6318,115566.37054900872
6319,157764.70059681218
6320,105961.9594546128
6321,197274.68280676147
6322,161769.3124762131
6323,259309.39646585844
6324,310382.38509223284
6325,294927.8099563685
6326,221464.14297043253
6327,450562.9514173595
6328,184845.63158765575
6329,59886.39729219675
6330,201588.15155100496
6331,330790.5996832517
6332,344939.5184739437
6333,205308.90071713598
6334,192679.19177347282
6335,377744.16647283314
6336,141873.2837815592
6337,195405.9232524149
6338,525047.9209234784
6339,275112.17350211274
6340,197340.26509591285
6341,205248.2039766102
6342,269832.63344641495
6343,228260.3154716408
6344,288951.17828637967
6345,229966.84569284786
6346,93830.45474287076
6347,273806.5454121046
6348,148663.1286307322
6349,233188.9835857409
6350,116799.52175373537
6351,127691.016532565
6352,89577.78496518033
6353,94731.88309825817
6354,171909.903724866
6355,209557.9816325428
6356,296452.29960700264
6357,274972.71174888965
6358,191024.2792899371
6359,97239.60874140542
6360,289755.6534268125
6361,127269.92856625654
6362,352126.228595966
6363,276425.0004805564
6364,224530.0781702618
6365,258703.3457479379
6366,244356.0137168658
6367,195682.641090109
6368,352576.616073431
6369,136653.89562828373
6370,238193.23642306915
6371,304833.47031032573
6372,283563.85949953785
6373,437725.037704268
6374,138347.1055347398
6375,132196.04725367948
6376,464508.747331535
6377,252317.2170399772
6378,221221.77174848085
6379,305888.30654824665
6380,184617.03972589597
6381,243862.08503875555
6382,210130.03121279785
6383,61741.12573420443
6384,236295.62872486794
6385,215668.78320667427
6386,187033.43225649232
6387,120474.9001154066
6388,78019.64040954504
6389,167123.5121138515
6390,254661.54307487048
6391,131496.65953549324
6392,67820.18727164948
6393,54773.84529814357
6394,268735.81552171847
6395,52128.129100510385
6396,286356.08713911194
6397,275592.55236973614
6398,154039.25751712872
6399,329298.5828772709
6400,185827.83695878647
6401,340712.6955693769
6402,135649.73695230298
6403,272500.27988932235
6404,218331.48435295606
6405,91079.73226712551
6406,307594.1671755342
6407,137763.8793847002
6408,269818.4154919898
6409,206401.8058577506
6410,44578.04535495769
6411,265123.8884052434
6412,182114.31358489534
6413,146644.0071722353
6414,26949.1779183303
6415,251066.91160720168
6416,191034.17918272177
6417,499274.55110791326
6418,200795.8852790133
6419,242322.9905819511
6420,179761.98801048426
6421,202761.11834378913
6422,365723.56489756843
6423,188605.38668223936
6424,421477.3427780913
6425,149182.41148377256
6426,131886.83868275117
6427,190551.1221910473
6428,116267.01043963479
6429,219596.55547169643
6430,115095.0143034868
6431,255864.35214552283
6432,177172.93827929627
6433,272568.6765558128
